"LOCALITY_ID","LOCALITY","Number_of_checklists","LATITUDE","LONGITUDE","city_country","lon","lat","Country","Urban_area","LOCALITY_TYPE","distance.km"
"L298164","Armleder Park",1430,39.1231188000004,-84.4059350000017,"Cincinnati, United States",-84.5120196,39.1031182,"United States","Cincinnati","H",9.4399304552047
"L298629","Arnold Arboretum",823,42.3051491000004,-71.1226591000009,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",8.05390411886781
"L298724","Rosehill Cemetery, Chicago",461,41.9859832000002,-87.6820028000002,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",12.7396360765093
"L299578","Decker Lake",434,40.7114010999999,-111.948801600001,"Salt Lake City, United States",-111.8910474,40.7607793,"United States","Salt Lake City","H",7.33942987871739
"L300517","Clove Lakes Park",1124,40.6203877000006,-74.1149794999993,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",13.7943232419755
"L3009743","Chuck Hollow Lane Wetland",299,35.0685142999998,-80.8488150999995,"Charlotte, United States",-80.8431267,35.2270869,"United States","Charlotte","H",17.6001995998169
"L300995","Warnimont County Park",301,42.9467949999999,-87.8476024000002,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",11.3027683403198
"L301020","Detroit Zoo",291,42.4763714,-83.1535818999995,"Detroit, United States",-83.0457538,42.331427,"United States","Detroit","H",18.3855527464476
"L301036","San Carlos Bay/Bunche Beach Preserve",2313,26.4761740000012,-81.967379500003,"Cape Coral, United States",-81.9495331,26.5628537,"United States","Cape Coral","H",9.76711096443641
"L301972","Wehr Nature Center",735,42.9265556999999,-88.0345060000018,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",16.2734254524277
"L303334","Bryan Park",393,37.5943449999999,-77.4712497,"Richmond, United States",-77.4360481,37.5407246,"United States","Richmond","H",6.71481763640102
"L303621","Lake Crabtree County Park",1146,35.8419735999997,-78.7977126000001,"Raleigh, United States",-78.6381787,35.7795897,"United States","Raleigh","H",15.9938538127697
"L303677","Lake Hefner",370,35.5532253000001,-97.5823003,"Oklahoma City, United States",-97.5164276,35.4675602,"United States","Oklahoma City","H",11.2270504516539
"L3041917","Dixon Meadow Preserve",326,40.1003151999998,-75.2402115000004,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",17.6081195366415
"L3046734","Centrale Rivière des Prairies (Île de la Visitation)",286,45.5885906999998,-73.6527729000005,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",11.742589372642
"L304833","Owls Head Park",254,40.6403687000001,-74.0322153,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",8.34268105165491
"L305312","Lakes Regional Park",337,26.5258547000001,-81.8777239000002,"Cape Coral, United States",-81.9495331,26.5628537,"United States","Cape Coral","H",8.24692915221992
"L306158","Bluebonnet Swamp NC",922,30.3696324999993,-91.1049478000005,"Baton Rouge, United States",-91.1403196,30.4582829,"United States","Baton Rouge","H",10.3988033908162
"L3067523","Tacony Creek Park",294,40.0326124999998,-75.1118782000001,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",9.98569297810167
"L307039","Sharon Woods Metro Park (Franklin Co.)",325,40.1141922999997,-82.9527388999997,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",17.4390262636405
"L3086715","Kerala Agricultural University, Main Campus",2572,10.5479387000004,76.2845134999972,"Thrissur, India",76.2144349,10.5276416,"India","Thrissur","H",7.99221604710197
"L3121366","Smith and Bybee Lakes--Wetland Interlakes Trail",314,45.6166759999998,-122.726640699999,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",11.1168754607325
"L312198","Hastings Park Sanctuary",568,49.2826730999995,-123.0417905,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",5.74393226495384
"L3137653","Trinity Church, Manhattan",460,40.7081796999996,-74.0120802999999,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",0.728357508195515
"L3148022","Fergusson College Campus",407,18.5211612000001,73.8337040000004,"Pune, India",73.8567437,18.5204303,"India","Pune","H",2.43410087262424
"L3151880","Bush Terminal Piers Park",521,40.6541609000001,-74.0204451000002,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",6.62438989192991
"L3161220","Kadamakudy--Puthussery Pokkali Fields",320,10.0608115,76.2542151999997,"Kochi, India",76.2673041,9.9312328,"India","Kochi","H",14.4040735355919
"L3169524","Osman Sagar Lake",251,17.3779992999999,78.3035087999998,"Hyderabad, India",78.486671,17.385044,"India","Hyderabad","H",19.4798934278843
"L317923","Huntington Reservation",456,41.4903209999999,-81.9316929999994,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",19.843113446778
"L318121","M.C.C. - Private (No public access)",535,38.6693779000002,-90.399576299999,"St. Louis, United States",-90.1994042,38.6270025,"United States","St. Louis","H",18.0494860465521
"L3182108","Veterans Park, Dayton",363,39.7446693000001,-84.1929564999994,"Dayton, United States",-84.1916069,39.7589478,"United States","Dayton","H",1.58955366837466
"L318691","Lincoln Park, Seattle",273,47.5302761999998,-122.395592100001,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",9.70154399050808
"L3187356","Calgary--St. Andrews Heights",454,51.0599413000005,-114.125280499999,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",4.0193344998844
"L319957","PN des Îles-de-Boucherville",381,45.6179936999999,-73.4730019000006,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",14.8743440670405
"L320095","RN du Boisé-Papineau",437,45.6058972999999,-73.6852904000005,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",14.8015964046098
"L320417","Parc de la Frayère (cté Longueuil)",627,45.6452895000002,-73.4433836000005,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",18.6605939656096
"L323166","Kiwanis Riverway Park",1708,40.096543,-83.1095188000016,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",17.7550839081443
"L3239468","Tijuana Slough NWR--visitor center & adjacent trails",652,32.5741841000003,-117.126156099999,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",10.5516678570484
"L3253798","Swan Creek Preserve Metropark--Window on Wildlife",697,41.6173978000004,-83.6443287000002,"Toledo, United States",-83.555212,41.6639383,"United States","Toledo","H",9.04691837468514
"L3265316","Mersey Valley",363,53.4261412,-2.28462409999998,"Manchester, United Kingdom",-2.2426305,53.4807593,"United Kingdom","Manchester","H",6.68828639010961
"L3267897","Carrington Moss",354,53.4198655,-2.36978529999999,"Manchester, United Kingdom",-2.2426305,53.4807593,"United Kingdom","Manchester","H",10.8302372282087
"L329082","Beechwood Farms Nature Reserve",817,40.5434792999995,-79.9062252000003,"Pittsburgh, United States",-79.9958864,40.4406248,"United States","Pittsburgh","H",13.7195990483692
"L330361","Fannie Stebbins Wildlife Refuge",1503,42.0332033000009,-72.5975322000011,"Springfield, United States",-72.589811,42.1014831,"United States","Springfield","H",7.61102535214468
"L3309529","Gauhati University Campus",400,26.157138,91.6673899000008,"Guwahati, India",91.7362365,26.1445169,"India","Guwahati","H",7.02451699598086
"L3309549","Gauhati University Campus--RCC5",623,26.1507098000002,91.6572537999985,"Guwahati, India",91.7362365,26.1445169,"India","Guwahati","H",7.92740572209781
"L3332127","Alamo Inn",293,26.1821828000001,-98.1182097999998,"McAllen, United States",-98.2300124,26.2034071,"United States","McAllen","H",11.4198037875018
"L3334595","Costa de Caparica--área norte",282,38.6558568,-9.23990959999996,"Lisbon, Portugal",-9.1393366,38.7222524,"Portugal","Lisbon","H",11.4408188094219
"L3357184","Gauhati University Campus--Botany Garden",296,26.1519993000001,91.6632700000001,"Guwahati, India",91.7362365,26.1445169,"India","Guwahati","H",7.34298823981198
"L336009","National Butterfly Center--General & area North of Levee",579,26.1764000000002,-98.3657999999996,"McAllen, United States",-98.2300124,26.2034071,"United States","McAllen","H",13.8987089377558
"L337347","Bowditch Point Park",326,26.4643877999999,-81.9668483999996,"Cape Coral, United States",-81.9495331,26.5628537,"United States","Cape Coral","H",11.0453039148439
"L338913","West Vancouver--Ambleside Park",330,49.3239431000002,-123.1448348,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",4.9072444959135
"L339158","Belmont Harbor, Chicago",277,41.9435608000002,-87.6361939999998,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",7.28866369367721
"L339164","Humboldt Park, Chicago",371,41.9063220999998,-87.7019613999992,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",6.75892120649016
"L339165","North Diversion Channel Outfall (formerly Tramway Wetlands)",1032,35.2084325,-106.605126499999,"Albuquerque, United States",-106.6055534,35.0853336,"United States","Albuquerque","H",13.6570495073661
"L339170","Iona Island outer pond",331,49.2191667000003,-123.2116667,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",9.68481158139696
"L339172","Iona Island inner ponds",518,49.2188888999999,-123.205555599999,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",9.40961886691093
"L339173","Iona Island--South Jetty",291,49.2058333000003,-123.2627778,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",13.420170617276
"L3393306","Albert Kelly Park",274,45.4859799999999,-122.7134362,"Portland, United States",-122.6764815,45.5230622,"United States","Portland","H",5.03256682249746
"L339541","Maumee Bay SP--Boardwalk",1032,41.6841897999991,-83.3654425999994,"Toledo, United States",-83.555212,41.6639383,"United States","Toledo","H",15.9617872800309
"L3398897","Sale Water Park",446,53.4339056999998,-2.30113649999999,"Manchester, United Kingdom",-2.2426305,53.4807593,"United Kingdom","Manchester","H",6.50346104904343
"L3398900","Chorlton Water Park",252,53.4233504000002,-2.2714702,"Manchester, United Kingdom",-2.2426305,53.4807593,"United Kingdom","Manchester","H",6.67038831291266
"L340020","ASU Main Campus",723,33.4207755999997,-111.934044499999,"Phoenix, United States",-112.0740373,33.4483771,"United States","Phoenix","H",13.3733688922331
"L340163","Head of the Ohio River",486,40.442146,-80.0147580999991,"Pittsburgh, United States",-79.9958864,40.4406248,"United States","Pittsburgh","H",1.60998920041055
"L340518","Carpenter's Woods",303,40.0442805999998,-75.2006316000004,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",10.6210586154171
"L340861","PN Julio Enrique Monaga",303,18.4063881000001,-66.1373289999999,"San Juan, US: Puerto Rico",-66.106243,18.416193,"US: Puerto Rico","San Juan","H",3.45909901185876
"L342688","Bellefontaine CA",337,38.7689222000003,-90.2353805999994,"St. Louis, United States",-90.1994042,38.6270025,"United States","St. Louis","H",16.0623257986972
"L342893","Domaine de Maizerets",1998,46.8376522000022,-71.2121548999991,"Quebec, Canada",-71.2079809,46.8138783,"Canada","Quebec","H",2.66200465554234
"L343087","Washington Park",535,39.7015737999999,-104.971618700001,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",4.47636295527447
"L343390","Clayton Smith Preserves (Bunker Hill/Yates Flatwoods/Caldwell Woods)",387,42.0012499999997,-87.7851391000003,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",18.7886458336769
"L3438411","Naselje Beli Potok, Voždovac",769,44.7042291,20.5186844,"Belgrade, Serbia",20.4489216,44.786568,"Serbia","Belgrade","H",10.6886794536445
"L3440023","Discovery Park -- Visitor Center",275,47.658152,-122.406103,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",8.01925140005529
"L344388","Stanley Park--Beaver Lake",253,49.3041900000002,-123.13901,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",2.73192175342096
"L345997","Calgary--Bowmont Natural Area",314,51.0916300000004,-114.17685,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",8.83771106449949
"L346057","Vancouver--Celtic Slough area",286,49.2190800000003,-123.18177,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",8.35773625100738
"L3486268","Wood Duck Lake",267,38.5361226000003,-121.523366900001,"Sacramento, United States",-121.4943996,38.5815719,"United States","Sacramento","H",5.64170191772278
"L348952","West Vancouver--Klootchman Park",369,49.3403700000001,-123.26826,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",12.4965562060642
"L349354","Hoover Reservoir--Hoover Dam Park",565,40.1072609000002,-82.8802003,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",19.1197906800723
"L349379","Calgary--Glenmore Reservoir",402,50.9807589,-114.1164323,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",8.19877219169858
"L349904","Salt Lake International Center",363,40.7785710999998,-112.0253868,"Salt Lake City, United States",-111.8910474,40.7607793,"United States","Salt Lake City","H",11.51272697392
"L350111","Reed's Lake",763,42.9538729000006,-85.6082752000002,"Grand Rapids, United States",-85.6680863,42.9633599,"United States","Grand Rapids","H",4.99283034604558
"L350679","Millennium Park",1323,42.2815635000005,-71.1854839000006,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",13.6010447726201
"L351189","Dreier-Offerman Park",683,40.5848761999996,-73.9945751999991,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",14.2362562802436
"L3513027","Robert A. Easton Regional Park",401,39.6054566999997,-105.141112800001,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",19.701964454106
"L351484","Marymoor Park",2041,47.6625760000015,-122.120519999997,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",17.0888916607799
"L351551","Parc des Rapides",605,45.4277985000005,-73.5921872000009,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",8.44053359342798
"L351701","Ottawa--Britannia Conservation Area (Filtration Plant/Point)",485,45.3752571000004,-75.7920169999998,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",9.03170265444721
"L351702","Ottawa--Central Experimental Farm Arboretum",620,45.3913099999999,-75.7040800000007,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",3.40159826272327
"L351705","Ottawa--Shirley's Bay",986,45.3646900000001,-75.8830499999992,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",15.8655399022684
"L351714","Toronto--Toronto Islands",370,43.6165142999999,-79.3821734000004,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",4.07967332524782
"L351715","Tommy Thompson Park",2848,43.6276706000026,-79.3315838999989,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",5.03956976904765
"L352323","Lake Hills Greenbelt",857,47.5999509999994,-122.134904000002,"Seattle, United States",-122.3320708,47.6062095,"United States","Seattle","H",14.842464919363
"L353534","Jackson Park, Chicago--63rd St. Beach",537,41.781425,-87.5721073000003,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",11.7600178556974
"L353655","City Creek Canyon -- Above Bonneville Blvd",536,40.8046493000001,-111.864509599998,"Salt Lake City, United States",-111.8910474,40.7607793,"United States","Salt Lake City","H",5.36208066038072
"L354238","Parc Jean-Drapeau",459,45.5160945999997,-73.5340623999992,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",3.04827145355915
"L355448","Minnesota Valley NWR--Bass Ponds",1416,44.8447900000011,-93.230070000002,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",15.0315965613844
"L355467","Arboretum Stephen-Langevin",340,45.6450681999999,-73.4412216999999,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",18.7276638618591
"L355484","T. S. Roberts Bird Sanctuary",372,44.9283187000001,-93.2982588000006,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",6.08801816621342
"L355646","Cliff House",382,37.7786269000003,-122.514113199999,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",8.3527675462334
"L356105","Lake Harriet",552,44.9214199999997,-93.3041400000002,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",6.98047110232274
"L356720","Hyland Lake Park Reserve",350,44.8361499999996,-93.3749099999995,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",17.97111327906
"L356867","Sims Park",593,41.6153120000005,-81.5224919999989,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",19.2751439129131
"L357109","BHI--Webb Memorial SP",253,42.2592705000001,-70.9236144999998,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",15.8042071370179
"L357227","Dunback Meadow",1022,42.4275112999994,-71.2269402,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",15.734786308328
"L357634","Embudito Canyon",468,35.1336324999997,-106.4736557,"Albuquerque, United States",-106.6055534,35.0853336,"United States","Albuquerque","H",13.1645137089878
"L357712","Calumet Park, Chicago",310,41.7171655999997,-87.5294065000006,"Chicago, United States",-87.6297982,41.8781136,"United States","Chicago","H",19.7277637742049
"L358400","Lake Calhoun",446,44.9411696,-93.3118628999997,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",5.4949616588045
"L358557","Arlington Reservoir",1068,42.4294118999994,-71.1891746999997,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",13.2060101543996
"L358594","Black Creek Marsh",269,42.6649307000001,-73.9674720000002,"Albany, United States",-73.7562317,42.6525793,"United States","Albany","H",17.3740098256087
"L358647","Maumee Bay SP",1277,41.6830726999996,-83.3776688999977,"Toledo, United States",-83.555212,41.6639383,"United States","Toledo","H",14.9364929573177
"L358766","Lakefront Reservation--Edgewater Park",342,41.4888900999999,-81.7376697,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",3.79746951740024
"L359716","Coon Rapids Dam Regional Park (Hennepin Co.)",266,45.1411000000002,-93.3130999999996,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",18.5441883445673
"L3605824","Pat Heung Catchwater, Tai Lam",254,22.4159798,114.0828145,"Hong Kong, China: Hong Kong SAR",114.109497,22.396428,"China: Hong Kong SAR","Hong Kong","H",3.49795184369243
"L3614416","LGB Nagar",376,11.05762,76.9904999999999,"Coimbatore, India",76.9558321,11.0168445,"India","Coimbatore","H",5.89022146297091
"L364690","Calgary--Griffith Woods Park",682,51.0099206000006,-114.207773200002,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",10.5263689538892
"L365781","Ohio State University--Wetlands",775,40.0196614000006,-83.0187034999995,"Columbus, United States",-82.9987942,39.9611755,"United States","Columbus","H",6.71287105201142
"L365923","Amico Island Park",280,40.0359000000001,-74.9824999999997,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",18.1406663153247
"L366269","LSU Campus",272,30.4090329999999,-91.1761025000003,"Baton Rouge, United States",-91.1403196,30.4582829,"United States","Baton Rouge","H",6.45180848482162
"L366370","Audubon Park",412,29.9272667999999,-90.1280594000006,"New Orleans, United States",-90.0715323,29.9510658,"United States","New Orleans","H",6.06161750761427
"L367687","Burnaby Mountain",372,49.2833718999997,-122.935466800001,"Vancouver, Canada",-123.1207375,49.2827291,"Canada","Vancouver","H",13.4797896718913
"L367854","Lake of the Isles",417,44.9545034999998,-93.3065414000005,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",4.17265876332504
"L370624","PN Cumbres de Monterrey--Parque Natural La Estanzuela",260,25.5454616999999,-100.271358499999,"Monterrey, Mexico",-100.3161126,25.6866142,"Mexico","Monterrey","H",16.2704510857885
"L370768","Golden Gate Park--North Lake",864,37.7700192999991,-122.502880100001,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",7.37366061729896
"L371379","Ottawa--Kanata (March Valley Road)",293,45.3699964000002,-75.9261703000001,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",18.8219595038656
"L372101","Monocacy Nature Center Park",592,40.6363295000001,-75.3904152000006,"Allentown, United States",-75.4901833,40.6084305,"United States","Allentown","H",8.99227296313812
"L373235","Tempe Town Lake",735,33.4332332999996,-111.9186044,"Phoenix, United States",-112.0740373,33.4483771,"United States","Phoenix","H",14.5503123182987
"L374281","Windsor--Ojibway Park",305,42.2668928999998,-83.0772399999997,"Detroit, United States",-83.0457538,42.331427,"United States","Detroit","H",7.62411341362714
"L375176","Briar Bush Nature Center",271,40.1227935999997,-75.1282775,"Philadelphia, United States",-75.1652215,39.9525839,"United States","Philadelphia","H",19.1605083662952
"L375278","Calgary--Pearce Estate Park",320,51.0415422999998,-114.0142465,"Calgary, Canada",-114.0708459,51.0486151,"Canada","Calgary","H",4.04653253376993
"L381029","Parque Ecológico El Haya",538,19.5201582999999,-96.9438052999994,"Xalapa, Mexico",-96.9101806,19.5437751,"Mexico","Xalapa","H",4.39189091976666
"L381965","Sondermann Park",264,38.8581235000001,-104.838709799999,"Colorado Springs, United States",-104.8213634,38.8338816,"United States","Colorado Springs","H",3.08384083128712
"L382781","Legg Lake",1266,34.0318919999996,-118.060112000003,"Los Angeles, United States",-118.2436849,34.0522342,"United States","Los Angeles","H",17.1004984894212
"L382807","Franklin Park",336,42.3028964999998,-71.0990953,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",7.16494891580519
"L384530","Toronto--Humber Bay Park (East)",1076,43.6226559999996,-79.4737350999986,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",8.05759009032283
"L384642","Ottawa--Andrew Haydon Park",1270,45.3504563000008,-75.8188820000019,"Ottawa, Canada",-75.6971931,45.4215296,"Canada","Ottawa","H",12.378141754348
"L385285","Encanto Park",588,33.4740415000001,-112.0898581,"Phoenix, United States",-112.0740373,33.4483771,"United States","Phoenix","H",3.20402150057817
"L385340","Minnesota Valley NWR--Headquarters",631,44.8597018,-93.2141876000007,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",13.7190724821827
"L385839","Salt Marsh Nature Center at Marine Park",2211,40.5992910000009,-73.9203070999966,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",14.5356799745264
"L386081","Sunset Cliffs",280,32.7300574000001,-117.256424800001,"San Diego, United States",-117.1610838,32.715738,"United States","San Diego","H",9.07765043297
"L386162","Ketring Park and Lake",390,39.6064155999998,-104.998827,"Denver, United States",-104.990251,39.7392358,"United States","Denver","H",14.7651540979585
"L386716","Lakeshore SP/Harbor Island",437,43.0316940999998,-87.8950024000004,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",1.23093884849876
"L387543","Papago Park",392,33.4563999999997,-111.95,"Phoenix, United States",-112.0740373,33.4483771,"United States","Phoenix","H",11.5664463118445
"L387957","Pearl Harbor NWR--Honouliuli Unit (restricted access)",323,21.3567000000001,-158.019399999999,"Honolulu, United States",-157.8583333,21.3069444,"United States","Honolulu","H",17.5936279301144
"L388949","Golden Gate Park--Lloyd Lake",397,37.7707105000004,-122.481813999999,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",5.51738555093366
"L389007","Richard W. DeKorte Park",3231,40.7832999999984,-74.1025166999962,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",11.3068711383665
"L389014","Meadowlands IBA--Mill Creek Marsh",483,40.7959346999997,-74.0498470999997,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",9.95042806354922
"L389015","Laurel Hill Park",356,40.7611952000002,-74.0844690999995,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",8.53817322124524
"L389569","Braddock Bay--North Marina",501,43.3178956,-77.7228239000003,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",19.6551300278941
"L389606","Fort Mason Park",1591,37.8051811999992,-122.428550699997,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",3.45278008950905
"L389608","Telegraph Hill",454,37.8032483999997,-122.406020199999,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",3.35734807201147
"L390594","Hogan Point--Burger Park",258,43.3099074000001,-77.7326595999998,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",19.2705020106577
"L390915","Houston--Willow Waterhole Park",310,29.6502043,-95.4725647000004,"Houston, United States",-95.3698028,29.7604267,"United States","Houston","H",15.7532559856773
"L391117","Old Hidalgo Pumphouse (WBC) (LTC067)",552,26.0954841000001,-98.2615471000009,"Reynosa, Mexico",-98.2978951,26.0508406,"Mexico","Reynosa","H",6.1391793388383
"L391415","St. Edwards Pk (NW Austin)",549,30.4067500000001,-97.7903332999996,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",16.1292587374281
"L3919366","stakeout Brown Booby, Baltimore Harbor (2015)",306,39.2739392000002,-76.5859509000001,"Baltimore, United States",-76.6121893,39.2903848,"United States","Baltimore","H",2.90838954742236
"L392029","Jamaica Pond",778,42.3171460999993,-71.1202525999995,"Boston, United States",-71.0588801,42.3600825,"United States","Boston","H",6.95178605226442
"L404737","Normanskill Farm",273,42.6334946000001,-73.8076736999999,"Albany, United States",-73.7562317,42.6525793,"United States","Albany","H",4.7215564578529
"L416759","Wildwood Preserve Metropark",271,41.6785533999998,-83.6675834999998,"Toledo, United States",-83.555212,41.6639383,"United States","Toledo","H",9.49757546478338
"L416769","Cuyahoga Valley NP--Ira Rd. Beaver Marsh",1301,41.1842256000013,-81.5825629000018,"Akron, United States",-81.5190053,41.0814447,"United States","Akron","H",12.6004201444973
"L416864","Big Creek Reservation--Lake Isaac Waterfowl Sanctuary",290,41.3570330999998,-81.8243694000002,"Cleveland, United States",-81.6943605,41.49932,"United States","Cleveland","H",19.1786767402561
"L418711","Lake Skinner County Park",618,33.5878645,-117.042245899998,"Murrieta, United States",-117.2139232,33.5539143,"United States","Murrieta","H",16.3784234400943
"L418748","Tijuana River mouth",385,32.5558277,-117.128784699999,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",9.63792102647192
"L418752","Tijuana River Valley Regional Park--Bird & Butterfly Garden",1208,32.5542929000002,-117.085794199999,"Tijuana, Mexico",-117.0382471,32.5149469,"Mexico","Tijuana","H",6.2441317621142
"L418900","Veterans Park (Milwaukee)",264,43.0450563,-87.8892516999998,"Milwaukee, United States",-87.9064736,43.0389025,"United States","Milwaukee","H",1.56099975243166
"L4195582","Fort Wadsworth",256,40.5998448999999,-74.0536666000004,"New York, United States",-74.0059413,40.7127837,"United States","New York","H",13.1750122830853
"L419667","Mt. Davidson",591,37.7383703999998,-122.453398700002,"San Francisco, United States",-122.4194155,37.7749295,"United States","San Francisco","H",5.04315927024528
"L421038","McAllen Nature Center (LTC 065)",400,26.2085461999997,-98.266698300001,"McAllen, United States",-98.2300124,26.2034071,"United States","McAllen","H",3.71042469613481
"L421884","Toronto--Colonel Samuel Smith Park",3490,43.5910609000006,-79.5112485000008,"Toronto, Canada",-79.3831843,43.653226,"Canada","Toronto","H",12.4317244412385
"L422442","Village Green",531,34.0201369000001,-118.3619356,"Los Angeles, United States",-118.2436849,34.0522342,"United States","Los Angeles","H",11.4856791592383
"L422444","Franklin Canyon Park--upper",301,34.1211488000001,-118.4098935,"Los Angeles, United States",-118.2436849,34.0522342,"United States","Los Angeles","H",17.1387299843072
"L422463","Purgatory Creek Wetlands",257,44.854226,-93.4422397999998,"Minneapolis, United States",-93.2650108,44.977753,"United States","Minneapolis","H",19.6032580555919
"L424819","Six Mile Cypress Slough Preserve",2481,26.5716209000006,-81.8258929000003,"Cape Coral, United States",-81.9495331,26.5628537,"United States","Cape Coral","H",12.3567607628933
"L431596","Technoparc Mtl/Éco-Campus",489,45.4779458000001,-73.7572879,"Montreal, Canada",-73.567256,45.5016889,"Canada","Montreal","H",15.0877565510083
"L4347440","Braddock Bay--Salmon Creek",675,43.3079914000006,-77.7479182000006,"Rochester, United States",-77.6109219,43.16103,"United States","Rochester","H",19.7587638809383
"L436433","McKinney Falls SP (HOTE 039)",416,30.1836782999999,-97.7258348999996,"Austin, United States",-97.7430608,30.267153,"United States","Austin","H",9.40110406057438
